business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
-iXHEMcqfMXvRjbKFh3IYA,Hilton Garden Inn Santa Barbara/Goleta,6878 Hollister Ave,Goleta,CA,93117,34.4309514,-119.8686412,3.5,68,1,"{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2'}","Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
Ea030K8FnL174q_Y-Wr1_w,Orchid Inn at Santa Barbara,420 W Montecito St,Santa Barbara,CA,93101,34.410424,-119.697885,4.5,32,0,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Bed & Breakfast, Hotels, Event Planning & Services, Hotels & Travel","{'Monday': '8:30-20:0', 'Tuesday': '8:30-20:0', 'Wednesday': '8:30-20:0', 'Thursday': '8:30-20:0', 'Friday': '8:30-20:0', 'Saturday': '8:30-20:0', 'Sunday': '8:30-20:0'}"
gzZyy9_2IN1iz-qUQkmk5g,Carquest Auto Parts - Larrys Auto Parts,5855 Hollister Ave,Goleta,CA,93117,34.4357052227,-119.8280190008,5.0,36,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}","Hotels & Travel, Hardware Stores, Home & Garden, Auto Repair, Shopping, Automotive, RV Rental, Auto Parts & Supplies","{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '8:0-17:0', 'Sunday': '9:0-15:0'}"
O0Lw7JqQ3PsiyY0hL7xicQ,Signature Flight Support,515 Marxmiller Pl,Goleta,CA,93117,34.4331291,-119.8347782,3.5,14,1,{'GoodForKids': 'True'},"Airlines, Active Life, Transportation, Hotels & Travel",
FLFhyPpg3DNj_8YE2x4upw,The Ritz-Carlton Spa - Santa Barbara,8301 Hollister Ave,Santa Barbara,CA,93117,34.4335126,-119.9206407,4.0,86,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'""}","Day Spas, Beauty & Spas, Hotels, Event Planning & Services, Shopping, Resorts, Hotels & Travel, Massage","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}"
2KWdqoTYBTpBq-Rlb4sR5w,Montecito Inn,1295 Coast Village Rd,Santa Barbara,CA,93108,34.4212447,-119.640407,3.5,262,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'validated': False, 'street': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False'}","Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
TcUC-Al4SvzodaSKtERL8Q,Goleta Amtrak Station,25 S La Patera Ln,Goleta,CA,93117,34.4377285163,-119.8432056561,3.5,13,1,,"Hotels & Travel, Transportation, Public Transportation",
_yqopnN2FwpUrSQa-2PXXg,AutoCamp Santa Barbara,2717 De La Vina St,Santa Barbara,CA,93105,34.435643,-119.726121,4.0,77,0,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, RV Dealers, RV Parks, RV Rental, Vacation Rentals, Event Planning & Services, Campgrounds, Automotive, Hotels","{'Monday': '9:0-9:0', 'Tuesday': '9:0-9:0', 'Wednesday': '9:0-9:0', 'Thursday': '9:0-9:0', 'Friday': '9:0-9:0', 'Saturday': '9:0-9:0', 'Sunday': '9:0-9:0'}"
MXyb1MHKhnOJz0paBBnwQQ,Villa Wine Tour,954 Barcelona Dr,Santa Barbara,CA,93105,34.4237831,-119.746902,5.0,10,1,,"Tours, Hotels & Travel, Wine Tours",
-gKBcW-YzcKbqCD-oWJnFQ,Pete's Preferred Wine Tours,601 E Anapamu St,Santa Barbara,CA,93103,34.4301661,-119.6978786,4.5,85,0,,"Limos, Airport Shuttles, Hotels & Travel, Transportation, Wine Tours, Taxis, Tours","{'Monday': '4:0-23:0', 'Tuesday': '4:0-23:0', 'Wednesday': '4:0-23:0', 'Thursday': '4:0-23:0', 'Friday': '4:0-23:0', 'Saturday': '4:0-23:0', 'Sunday': '4:0-23:0'}"
IK4iU_hsbzLPbRhZRv1jrw,Motel 6 - Goleta,5897 Calle Real,Goleta,CA,93117,34.4410086628,-119.8279461009,2.5,91,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'paid'"", 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
4yZ33oIbpbDKKbrxw01gyA,Santa Barbara Hot Rod Limo,,Santa Barbara,CA,93101,34.4880589998,-119.7310213,5.0,29,1,,"Tours, Transportation, Limos, Hotels & Travel","{'Wednesday': '11:0-17:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-17:0'}"
82gwcD3UmhQ7uwNwkeNKTw,Santa Barbara Airport,500 James Fowler Rd,Santa Barbara,CA,93117,34.4250786,-119.8365193,4.0,192,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Airports, Hotels & Travel","{'Monday': '4:0-2:0', 'Tuesday': '4:0-2:0', 'Wednesday': '4:0-2:0', 'Thursday': '4:0-2:0', 'Friday': '4:0-2:0', 'Saturday': '4:0-2:0', 'Sunday': '4:0-2:0'}"
BvGL0uHI5laa5hKIsnPbNQ,Inn At East Beach,1029 Orilla Del Mar,Santa Barbara,CA,93103,34.4182352,-119.6699629,3.5,257,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False'}","Hotels, Hotels & Travel, Event Planning & Services","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '7:0-17:0'}"
1PoZ8XdISWJpvcEnlNyfgg,La Quinta Inn & Suites by Wyndham Santa Barbara Downtown,1601 State Street,Santa Barbara,CA,93101,34.4272253,-119.7098258,3.5,180,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'True'}","Hotels, Hotels & Travel, Event Planning & Services, Professional Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
_qmFWIAH9ZATeQpXxdm8rg,Cloud Climbers Jeep Tours,,Santa Barbara,CA,93101,34.420334,-119.7107494,4.5,149,1,,"Tours, Hotels & Travel, Wine Tours","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}"
6Dc89_MPk-FBhiImUOkSPQ,Coastal Hideaways,"19 E Mission St, Ste B",Santa Barbara,CA,93101,34.4314839,-119.7144151,1.0,5,0,,"Hotels & Travel, Bed & Breakfast",
92HeuR3hbRwGopK5zmmuag,Spanish Garden Inn,915 Garden St,Santa Barbara,CA,93101,34.4240022,-119.6979336,4.5,206,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
wDrqwHiQzjxII30jIuBEAQ,PassPort Health,"5276 Holiister Ave, Ste 107",Santa Barbara,CA,93111,34.435311,-119.8085297,2.0,7,1,{'ByAppointmentOnly': 'True'},"Travel Services, Health & Medical, Hotels & Travel","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
e31Rd2X0KYAS54ciEtsZyg,Green Taxi,"3340 McCaw Ave, Ste 114",Santa Barbara,CA,93105,34.4384349379,-119.7362903171,2.0,12,1,,"Hotels & Travel, Transportation, Taxis",
fO89arPgWzq_1YYQYLS4Yw,Wine Tasting Designated Drivers of Santa Barbara,,Santa Barbara,CA,93101,34.420334,-119.7107494,4.5,85,1,"{'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False'}","Food, Limos, Bars, Wineries, Tours, Wine Bars, Arts & Entertainment, Breweries, Hotels & Travel, Wine Tours, Transportation, Taxis, Nightlife","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}"
FAabASyk_4p5UrUnUtyvpw,Aae Santa Barbara,111 N Milpas St,Santa Barbara,CA,93103,34.4227504,-119.6808805,2.0,7,0,,"Hotels & Travel, Hostels",
vTKvukNEAErW24Y6QxKDKw,Enterprise Rent-A-Car,3210 State St,Santa Barbara,CA,93105,34.4406557762,-119.7329092026,3.5,17,0,,"Car Rental, Hotels & Travel","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0'}"
d3oWR40qS6CCTFXce3yQqw,Hertz Rent A Car,114 Moffett Pl,Santa Barbara,CA,93117,34.424414,-119.8362002,3.0,36,1,,"Car Rental, Hotels & Travel","{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-0:0'}"
0wVz8BGSamXuxxtf_cTejQ,Enterprise Rent-A-Car,601 Chapala St,Santa Barbara,CA,93101,34.4166551159,-119.698199138,3.5,77,1,,"Car Rental, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:30', 'Wednesday': '8:0-17:30', 'Thursday': '8:0-17:30', 'Friday': '8:0-17:30', 'Saturday': '9:0-13:0'}"
2VhnG5W9n0mp9eTr38nzVA,Santa Barbara County Limousine,"1922 Elise Way, Ste A",Santa Barbara,CA,93109,34.4003152,-119.7234738,5.0,7,1,{'BusinessAcceptsCreditCards': 'True'},"Event Planning & Services, Transportation, Tours, Limos, Wine Tours, Party Bus Rentals, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
BMlzGBDSlqSe3AnoPoVx6Q,Santa Barbara Motorcycle Rental LLC,,Santa Barbara,CA,93109,34.4213845,-119.5965173,4.5,6,0,,"Automotive, Motorcycle Repair, Motorcycle Dealers, Hotels & Travel, Motorcycle Rental","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}"
5bDjg02rlg6ODEUT-UQT-A,Rodney's Grill,633 E Cabrillo Blvd,Santa Barbara,CA,93103,34.4168023,-119.6772776,3.5,39,0,"{'GoodForKids': 'False', 'Corkage': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'RestaurantsTakeOut': 'False', 'BYOBCorkage': ""'yes_free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'False', 'WiFi': ""'paid'"", 'HasTV': 'False'}","Bars, Hotels, Restaurants, Steakhouses, Hotels & Travel, Seafood, Nightlife, Event Planning & Services, Wine Bars","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}"
GSOu9eugfZRtCndhMSEiNQ,Best Western Plus Santa Barbara,2220 Bath St,Santa Barbara,CA,93105,34.4302486,-119.720863,3.5,177,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Real Estate, Event Planning & Services, Apartments, Home Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
035gK3ASKDns-ojUSnV4IA,Rosewood Miramar Beach,1759 S Jameson Ln,Montecito,CA,93108,34.420988,-119.628561,3.5,189,1,"{'DogsAllowed': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '4'}","Hotels & Travel, Hotels, Event Planning & Services, Restaurants, Piano Bars, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
lAzo55uirYQAHBF1ThySQQ,Miramar Hotel,1555 S Jameson Ln,Montecito,CA,93108,34.419561,-119.628226,5.0,14,0,{'RestaurantsPriceRange2': '2'},"Hotels, Hotels & Travel, Event Planning & Services",
3MieDW5uihkPvXqnxAIGmg,SB Buggie,120 E Yanonali St,Santa Barbara,CA,93101,34.4155403,-119.6897052,5.0,231,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'False', 'DogsAllowed': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'GoodForKids': 'True'}","Tours, Motorcycle Rental, Scooter Rentals, Kids Activities, Car Rental, Bike Rentals, Hotels & Travel, Active Life","{'Monday': '0:0-0:0', 'Tuesday': '11:0-17:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-17:0'}"
xQ0eRVrddCuV0S4nc1XeRw,USA Gasoline,8 S Milpas St,Santa Barbara,CA,93103,34.4211246,-119.6788544,3.5,11,0,{'BusinessAcceptsCreditCards': 'True'},"Hotels & Travel, Gas Stations, Automotive",
63dUCeQvCpI43zam92R01Q,Gallup & Stribling Orchids,3450 Via Real,Carpinteria,CA,93013,34.4159239,-119.5578019,5.0,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False'}","Shopping, Travel Services, Flowers & Gifts, Visitor Centers, Hotels & Travel","{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0', 'Saturday': '8:30-17:0', 'Sunday': '8:30-17:0'}"
9D4gd_k6s8xzeWKXrqYcmA,Budget Car and Truck Rental,114 Moffett Pl,Goleta,CA,93117,34.424373,-119.8362002,2.0,16,1,,"Hotels & Travel, Car Rental, Automotive, Truck Rental",
QMJ0NWkqBdEcHW54IMCCFg,Avania Inn of Santa Barbara,128 Castillo St,Santa Barbara,CA,93101,34.409821,-119.69561,2.5,201,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Resorts, Hotels & Travel, Hotels, Event Planning & Services","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
lOa1BVmTcbPpu05h3OPAQA,Blue Sands  Motel,421 S Milpas St,Santa Barbara,CA,93103,34.4174898,-119.6728782,4.0,71,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '8:30-21:0', 'Tuesday': '8:30-21:0', 'Wednesday': '8:30-21:0', 'Thursday': '8:30-21:0', 'Friday': '8:30-21:0', 'Saturday': '8:30-21:0', 'Sunday': '8:30-21:0'}"
fXIsVDI9SEdJO9901CGfyw,Cabrillo Inn at the Beach,931 E Cabrillo Blvd,Santa Barbara,CA,93103,34.4172918,-119.6714417,2.5,122,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel, Bed & Breakfast, Vacation Rentals","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
TWLH8nel96VXhKsuZ-R4sQ,Santa Barbara Urban Wine Tours,22 State St,Santa Barbara,CA,93101,34.4128895,-119.6898255,5.0,8,0,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Wineries, Arts & Entertainment, Tours, Food, Beer, Wine & Spirits, Hotels & Travel",
Na0AbPf1GDkN33FllkOfDQ,Simpson House Inn,121 E Arrellaga St,Santa Barbara,CA,93101,34.4290241,-119.7080975,4.5,113,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'""}","Bed & Breakfast, Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}"
G9rBwcWp56C8r6ZFwVuimA,Belmond El Encanto Dining Room,800 Alvarado Pl,Santa Barbara,CA,93103,34.439548,-119.703871,3.0,224,1,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsAttire': ""'dressy'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False', 'BYOB': 'False', 'WiFi': ""u'free'"", 'GoodForKids': 'False', 'WheelchairAccessible': 'True', 'Caters': 'True', 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': None, u'dinner': None, u'latenight': False, u'dessert': True}"", 'Corkage': 'True', 'RestaurantsTableService': 'True'}","Seafood, Nightlife, Hotels, Event Planning & Services, American (New), Bars, Diners, Restaurants, Hotels & Travel, Breakfast & Brunch","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
ggkif8dgbPvsqf8U3FI3uQ,Taste Santa Barbara Food Tours,,Santa Barbara,CA,93101,34.420334,-119.7107494,5.0,124,1,"{'WiFi': ""u'no'""}","Food, Local Flavor, Hotels & Travel, Food Tours, Tours, Wine Tours, Walking Tours","{'Monday': '0:0-0:0', 'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}"
DboqYyH-S8pV6WxaF9Plow,Cal Coast Adventures,736 Carpinteria St,Santa Barbara,CA,93103,34.4192625,-119.6786045,5.0,184,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Paddleboarding, Active Life, Tours, Hotels & Travel, Surfing, Rafting/Kayaking, Bike Rentals, Fitness & Instruction, Trainers","{'Monday': '0:0-0:0', 'Tuesday': '9:0-12:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
4_cSAuLJ2Z04h8CGG-qwaA,Santa Barbara Yellow Cab,55 S Kellogg Ave,Goleta,CA,93117,34.4390709,-119.8207152,1.5,14,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Transportation, Taxis, Automotive, Hotels & Travel, Arts & Entertainment, Food, Wineries","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
8lhyqiOAFjIipheDtk8gXA,Bath Street Inn,1720 Bath St,Santa Barbara,CA,93101,34.4255544,-119.7148108,4.5,148,1,"{'WiFi': ""u'free'""}","Bed & Breakfast, Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}"
fP4rwb4VxnUjdxiv6oYL4w,LL Transportation,"1482 E Valley Rd, Ste 900",Montecito,CA,93108,34.4373095,-119.6330285,4.0,9,1,,"Transportation, Limos, Airport Shuttles, Wine Tours, Town Car Service, Hotels & Travel, Tours","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}"
c0v6NqG5Fo49Nq3DiEef5w,"Ocean House, Bacara",8301 Hollister Ave,Santa Barbara,CA,93117,34.4334184774,-119.9206772483,2.5,6,0,,"Resorts, Hotels & Travel",
Gc4feaG1fRceTNZaHmpssQ,Santa Barbara Beach Horseback Rides,,Santa Barbara,CA,93103,34.428557468,-119.5810078984,4.5,88,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Tours, Event Planning & Services, Beaches, Horseback Riding, Active Life, Hotels & Travel","{'Monday': '8:15-18:15', 'Tuesday': '8:15-18:15', 'Wednesday': '8:15-18:15', 'Thursday': '8:15-18:15', 'Friday': '8:15-18:15', 'Saturday': '8:15-18:15', 'Sunday': '8:15-18:15'}"
yn6Sa3nb7piagH95bzVvlg,Hampton Inn Santa Barbara/Goleta,5665 Hollister Ave,Goleta,CA,93117,34.435152012,-119.8222348094,3.5,152,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False'}","Hotels, Event Planning & Services, Venues & Event Spaces, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
T97hE3STgTgpwda75h6p1w,Wine Canyon Tours,417 Calle Palo Colorado,Santa Barbara,CA,93101,34.445431,-119.731107,5.0,152,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False'}","Travel Services, Hotels & Travel, Wineries, Tours, Arts & Entertainment, Food, Event Planning & Services, Wine Tours","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-17:0'}"
DuzZ68TZWlQ3mALJZ0ASVQ,Avis Rent A Car,305 East Haley St,Santa Barbara,CA,93101,34.42059,-119.692215,3.5,19,1,,"Hotels & Travel, Car Rental",
XbKXYLjC50m1_OFESDYLWA,Santa Barbara Wine Shuttle,500 Anacapa St,Santa Barbara,CA,93101,34.418164,-119.694435,5.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Limos, Food, Wine Tours, Hotels & Travel, Tours, Arts & Entertainment, Beer, Wine & Spirits, Transportation, Party Bus Rentals, Event Planning & Services, Wineries, Taxis","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
